File,Block,Trial_Block,Trial_Total,Subj,Order,Perturb_Var,Perturb_Dir,Cursor_Error,Target_Deg,EE_Baseline_mean,EE_Baseline_corrected,Target,Trial_Target,Endpoint_X,Endpoint_Y,Endpoint_Error,Appl_Perturb,Endpoint_Error_Mean,MT,RT,Max_Vel
San_Pilot_S01_4Training_SubjData,Training,241,721,1,Gen_first,12° Variance,CCW,24.178,0,-1.5338,18.3558,1,241,0.017398,0.25755,16.822,41,26.931,0.465,0.07,0.30775
San_Pilot_S01_4Training_SubjData,Training,242,722,1,Gen_first,12° Variance,CCW,-0.0409999999999968,0,-1.5338,34.5748,1,242,0.032977,0.2507,33.041,33,26.931,0.48,0.005,0.30375
San_Pilot_S01_4Training_SubjData,Training,243,723,1,Gen_first,12° Variance,CCW,2.847,0,-1.5338,33.6868,1,243,0.032513,0.25172,32.153,35,26.931,0.43,0.005,0.30504
San_Pilot_S01_4Training_SubjData,Training,244,724,1,Gen_first,12° Variance,CCW,-0.0470000000000006,0,-1.5338,31.5808,1,244,0.030222,0.25225,30.047,30,26.931,0.08,0.355,0.32777
San_Pilot_S01_4Training_SubjData,Training,245,725,1,Gen_first,12° Variance,CCW,1.892,0,-1.5338,28.6418,1,245,0.027541,0.2538,27.108,29,26.931,0.515,0.005,0.30957
San_Pilot_S01_4Training_SubjData,Training,246,726,1,Gen_first,12° Variance,CCW,-0.718,0,-1.5338,31.2518,1,246,0.029932,0.25244,29.718,29,26.931,0.395,0.005,0.32714
San_Pilot_S01_4Training_SubjData,Training,247,727,1,Gen_first,12° Variance,CCW,10.042,0,-1.5338,26.4918,1,247,0.031593,0.26788,24.958,35,26.931,0.13,0.005,0.2834
San_Pilot_S01_4Training_SubjData,Training,248,728,1,Gen_first,12° Variance,CCW,-5.459,0,-1.5338,34.9928,1,248,0.033629,0.25089,33.459,28,26.931,0.485,0.005,0.31563
San_Pilot_S01_4Training_SubjData,Training,249,729,1,Gen_first,12° Variance,CCW,5.475,0,-1.5338,29.0588,1,249,0.027973,0.25368,27.525,33,26.931,0.435,0.005,0.29901
San_Pilot_S01_4Training_SubjData,Training,250,730,1,Gen_first,12° Variance,CCW,-4.759,0,-1.5338,32.2928,1,250,0.031243,0.25249,30.759,26,26.931,0.34,0.005,0.34116
San_Pilot_S01_4Training_SubjData,Training,251,731,1,Gen_first,12° Variance,CCW,1.275,0,-1.5338,29.2588,1,251,0.028583,0.25438,27.725,29,26.931,0.5,0.005,0.29776
San_Pilot_S01_4Training_SubjData,Training,252,732,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,252,,,,35,26.931,0.74,0.005,0.18275
San_Pilot_S01_4Training_SubjData,Training,253,733,1,Gen_first,12° Variance,CCW,1.269,0,-1.5338,31.2648,1,253,0.030552,0.2535,29.731,31,26.931,0.365,0.005,0.36152
San_Pilot_S01_4Training_SubjData,Training,254,734,1,Gen_first,12° Variance,CCW,-0.359999999999999,0,-1.5338,30.8938,1,254,0.029643,0.25269,29.36,29,26.931,0.43,0.005,0.34816
San_Pilot_S01_4Training_SubjData,Training,255,735,1,Gen_first,12° Variance,CCW,-6.291,0,-1.5338,33.8248,1,255,0.032721,0.25178,32.291,26,26.931,0.335,0.005,0.31738
San_Pilot_S01_4Training_SubjData,Training,256,736,1,Gen_first,12° Variance,CCW,3.459,0,-1.5338,25.0748,1,256,0.024441,0.2561,23.541,27,26.931,0.23,0.005,0.34227
San_Pilot_S01_4Training_SubjData,Training,257,737,1,Gen_first,12° Variance,CCW,4.502,0,-1.5338,25.0318,1,257,0.02458,0.25653,23.498,28,26.931,0.24,0.005,0.34137
San_Pilot_S01_4Training_SubjData,Training,258,738,1,Gen_first,12° Variance,CCW,4.223,0,-1.5338,32.3108,1,258,0.0309,0.25188,30.777,35,26.931,0.28,0.005,0.35023
San_Pilot_S01_4Training_SubjData,Training,259,739,1,Gen_first,12° Variance,CCW,-8.057,0,-1.5338,32.5908,1,259,0.031255,0.2519,31.057,23,26.931,0.295,0.005,0.34371
San_Pilot_S01_4Training_SubjData,Training,260,740,1,Gen_first,12° Variance,CCW,13.721,0,-1.5338,25.8128,1,260,0.024792,0.25496,24.279,38,26.931,0.33,0.005,0.33658
San_Pilot_S01_4Training_SubjData,Training,261,741,1,Gen_first,12° Variance,CCW,-10.007,0,-1.5338,36.5408,1,261,0.034671,0.2495,35.007,25,26.931,0.465,0.005,0.30736
San_Pilot_S01_4Training_SubjData,Training,262,742,1,Gen_first,12° Variance,CCW,8.536,0,-1.5338,28.9978,1,262,0.02814,0.25414,27.464,36,26.931,0.43,0.005,0.28051
San_Pilot_S01_4Training_SubjData,Training,263,743,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,263,,,,32,26.931,0.85,0.06,0.25416
San_Pilot_S01_4Training_SubjData,Training,264,744,1,Gen_first,12° Variance,CCW,-1.899,0,-1.5338,29.4328,1,264,0.028415,0.25367,27.899,26,26.931,0.34,0.005,0.33922
San_Pilot_S01_4Training_SubjData,Training,265,745,1,Gen_first,12° Variance,CCW,1.788,0,-1.5338,31.7458,1,265,0.030677,0.25268,30.212,32,26.931,0.39,0.005,0.32094
San_Pilot_S01_4Training_SubjData,Training,266,746,1,Gen_first,12° Variance,CCW,-3.951,0,-1.5338,35.4848,1,266,0.034156,0.25073,33.951,30,26.931,0.48,0.005,0.31023
San_Pilot_S01_4Training_SubjData,Training,267,747,1,Gen_first,12° Variance,CCW,4.024,0,-1.5338,26.5098,1,267,0.025508,0.25476,24.976,29,26.931,0.49,0.005,0.30939
San_Pilot_S01_4Training_SubjData,Training,268,748,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,268,,,,44,26.931,0.085,0.005,0.2597
San_Pilot_S01_4Training_SubjData,Training,269,749,1,Gen_first,12° Variance,CCW,19.761,0,-1.5338,20.7728,1,269,0.019961,0.25719,19.239,39,26.931,0.37,0.005,0.27405
San_Pilot_S01_4Training_SubjData,Training,270,750,1,Gen_first,12° Variance,CCW,-3.922,0,-1.5338,35.4558,1,270,0.034118,0.25073,33.922,30,26.931,0.47,0.005,0.30255
San_Pilot_S01_4Training_SubjData,Training,271,751,1,Gen_first,12° Variance,CCW,0.73,0,-1.5338,29.8038,1,271,0.028647,0.25327,28.27,29,26.931,0.495,0.005,0.3059
San_Pilot_S01_4Training_SubjData,Training,272,752,1,Gen_first,12° Variance,CCW,-1.226,0,-1.5338,32.7598,1,272,0.031309,0.25165,31.226,30,26.931,0.455,0.005,0.30816
San_Pilot_S01_4Training_SubjData,Training,273,753,1,Gen_first,12° Variance,CCW,4.495,0,-1.5338,30.0388,1,273,0.029183,0.25374,28.505,33,26.931,0.48,0.005,0.31321
San_Pilot_S01_4Training_SubjData,Training,274,754,1,Gen_first,12° Variance,CCW,11.732,0,-1.5338,19.8018,1,274,0.019189,0.25813,18.268,30,26.931,0.395,0.005,0.36481
San_Pilot_S01_4Training_SubjData,Training,275,755,1,Gen_first,12° Variance,CCW,-4.229,0,-1.5338,27.7628,1,275,0.026782,0.25436,26.229,22,26.931,0.57,0.01,0.29844
San_Pilot_S01_4Training_SubjData,Training,276,756,1,Gen_first,12° Variance,CCW,1.952,0,-1.5338,28.5818,1,276,0.027452,0.25377,27.048,29,26.931,0.475,0.005,0.32793
San_Pilot_S01_4Training_SubjData,Training,277,757,1,Gen_first,12° Variance,CCW,-0.0719999999999992,0,-1.5338,31.6058,1,277,0.030142,0.25206,30.072,30,26.931,0.385,0.005,0.30374
San_Pilot_S01_4Training_SubjData,Training,278,758,1,Gen_first,12° Variance,CCW,0.311999999999998,0,-1.5338,36.2218,1,278,0.034457,0.24978,34.688,35,26.931,0.555,0.005,0.27741
San_Pilot_S01_4Training_SubjData,Training,279,759,1,Gen_first,12° Variance,CCW,-6.244,0,-1.5338,34.7778,1,279,0.033201,0.25065,33.244,27,26.931,0.445,0.005,0.31158
San_Pilot_S01_4Training_SubjData,Training,280,760,1,Gen_first,12° Variance,CCW,-3.41,0,-1.5338,33.9438,1,280,0.032748,0.25158,32.41,29,26.931,0.44,0.005,0.31447
San_Pilot_S01_4Training_SubjData,Training,281,761,1,Gen_first,12° Variance,CCW,-7.563,0,-1.5338,36.0968,1,281,0.034552,0.25016,34.563,27,26.931,0.405,0.005,0.31625
San_Pilot_S01_4Training_SubjData,Training,282,762,1,Gen_first,12° Variance,CCW,-0.357999999999997,0,-1.5338,33.8918,1,282,0.032318,0.25101,32.358,32,26.931,0.425,0.005,0.29935
San_Pilot_S01_4Training_SubjData,Training,283,763,1,Gen_first,12° Variance,CCW,-3.209,0,-1.5338,29.7428,1,283,0.028795,0.25368,28.209,25,26.931,0.46,0.005,0.32488
San_Pilot_S01_4Training_SubjData,Training,284,764,1,Gen_first,12° Variance,CCW,1.646,0,-1.5338,30.8878,1,284,0.029766,0.25293,29.354,31,26.931,0.34,0.005,0.29292
San_Pilot_S01_4Training_SubjData,Training,285,765,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,285,,,,41,26.931,0.69,0.02,0.21518
San_Pilot_S01_4Training_SubjData,Training,286,766,1,Gen_first,12° Variance,CCW,-0.542000000000002,0,-1.5338,32.0758,1,286,0.030635,0.25192,30.542,30,26.931,0.4,0.005,0.35871
San_Pilot_S01_4Training_SubjData,Training,287,767,1,Gen_first,12° Variance,CCW,1.493,0,-1.5338,30.0408,1,287,0.029065,0.25352,28.507,30,26.931,0.205,0.005,0.36149
San_Pilot_S01_4Training_SubjData,Training,288,768,1,Gen_first,12° Variance,CCW,2.541,0,-1.5338,29.9928,1,288,0.028921,0.25336,28.459,31,26.931,0.33,0.005,0.34627
San_Pilot_S01_4Training_SubjData,Training,289,769,1,Gen_first,12° Variance,CCW,4.013,0,-1.5338,29.5208,1,289,0.028268,0.25319,27.987,32,26.931,0.3,0.005,0.37729
San_Pilot_S01_4Training_SubjData,Training,290,770,1,Gen_first,12° Variance,CCW,4.451,0,-1.5338,29.0828,1,290,0.02779,0.25327,27.549,32,26.931,0.385,0.005,0.35397
San_Pilot_S01_4Training_SubjData,Training,291,771,1,Gen_first,12° Variance,CCW,-1.426,0,-1.5338,34.9598,1,291,0.033495,0.25075,33.426,32,26.931,0.285,0.005,0.32542
San_Pilot_S01_4Training_SubjData,Training,292,772,1,Gen_first,12° Variance,CCW,-0.202999999999999,0,-1.5338,29.7368,1,292,0.028538,0.25322,28.203,28,26.931,0.47,0.005,0.32757
San_Pilot_S01_4Training_SubjData,Training,293,773,1,Gen_first,12° Variance,CCW,-3.292,0,-1.5338,33.8258,1,293,0.032281,0.25108,32.292,29,26.931,0.385,0.005,0.33641
San_Pilot_S01_4Training_SubjData,Training,294,774,1,Gen_first,12° Variance,CCW,3.059,0,-1.5338,29.4748,1,294,0.028659,0.25403,27.941,31,26.931,0.26,0.005,0.34104
San_Pilot_S01_4Training_SubjData,Training,295,775,1,Gen_first,12° Variance,CCW,-3.583,0,-1.5338,35.1168,1,295,0.033362,0.25025,33.583,30,26.931,0.33,0.005,0.36302
San_Pilot_S01_4Training_SubjData,Training,296,776,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,296,,,,35,26.931,0.61,0.005,0.28975
San_Pilot_S01_4Training_SubjData,Training,297,777,1,Gen_first,12° Variance,CCW,-1.597,0,-1.5338,30.1308,1,297,0.036269,0.26653,28.597,27,26.931,0.18,0.005,0.28847
San_Pilot_S01_4Training_SubjData,Training,298,778,1,Gen_first,12° Variance,CCW,8.056,0,-1.5338,24.4778,1,298,0.023848,0.25634,22.944,31,26.931,0.34,0.005,0.2964
San_Pilot_S01_4Training_SubjData,Training,299,779,1,Gen_first,12° Variance,CCW,-3.738,0,-1.5338,29.2718,1,299,0.028077,0.25339,27.738,24,26.931,0.285,0.005,0.29944
San_Pilot_S01_4Training_SubjData,Training,300,780,1,Gen_first,12° Variance,CCW,3.507,0,-1.5338,28.0268,1,300,0.026871,0.25391,26.493,30,26.931,0.335,0.005,0.30624
San_Pilot_S01_4Training_SubjData,Training,301,781,1,Gen_first,12° Variance,CCW,3.629,0,-1.5338,26.9048,1,301,0.026216,0.25528,25.371,29,26.931,0.415,0.005,0.28883
San_Pilot_S01_4Training_SubjData,Training,302,782,1,Gen_first,12° Variance,CCW,0.294000000000001,0,-1.5338,30.2398,1,302,0.02951,0.25389,28.706,29,26.931,0.415,0.005,0.3332
San_Pilot_S01_4Training_SubjData,Training,303,783,1,Gen_first,12° Variance,CCW,8.582,0,-1.5338,31.9518,1,303,0.033188,0.25653,30.418,39,26.931,0.19,0.005,0.28545
San_Pilot_S01_4Training_SubjData,Training,304,784,1,Gen_first,12° Variance,CCW,-3.531,0,-1.5338,36.0648,1,304,0.034583,0.25026,34.531,31,26.931,0.505,0.005,0.34405
San_Pilot_S01_4Training_SubjData,Training,305,785,1,Gen_first,12° Variance,CCW,0.0619999999999976,0,-1.5338,35.4718,1,305,0.034207,0.25083,33.938,34,26.931,0.385,0.005,0.35587
San_Pilot_S01_4Training_SubjData,Training,306,786,1,Gen_first,12° Variance,CCW,-2.522,0,-1.5338,38.0558,1,306,0.036104,0.24875,36.522,34,26.931,0.4,0.005,0.32304
San_Pilot_S01_4Training_SubjData,Training,307,787,1,Gen_first,12° Variance,CCW,41.818,0,-1.5338,-10.2842,1,307,-0.012297,0.25877,-11.818,30,26.931,0.51,0.005,0.27678
San_Pilot_S01_4Training_SubjData,Training,308,788,1,Gen_first,12° Variance,CCW,-4.019,0,-1.5338,37.5528,1,308,0.035307,0.24856,36.019,32,26.931,0.475,0.005,0.33031
San_Pilot_S01_4Training_SubjData,Training,309,789,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,309,,,,30,26.931,0,0.005,0
San_Pilot_S01_4Training_SubjData,Training,310,790,1,Gen_first,12° Variance,CCW,11.697,0,-1.5338,24.8368,1,310,0.023825,0.25531,23.303,35,26.931,0.45,0.005,0.33563
San_Pilot_S01_4Training_SubjData,Training,311,791,1,Gen_first,12° Variance,CCW,2.524,0,-1.5338,32.0098,1,311,0.030622,0.25204,30.476,33,26.931,0.375,0.005,0.39366
San_Pilot_S01_4Training_SubjData,Training,312,792,1,Gen_first,12° Variance,CCW,1.602,0,-1.5338,32.9318,1,312,0.031895,0.25226,31.398,33,26.931,0.35,0.005,0.31706
San_Pilot_S01_4Training_SubjData,Training,313,793,1,Gen_first,12° Variance,CCW,-14.243,0,-1.5338,40.7768,1,313,0.044656,0.25467,39.243,25,26.931,0.135,0.005,0.31689
San_Pilot_S01_4Training_SubjData,Training,314,794,1,Gen_first,12° Variance,CCW,-0.108000000000001,0,-1.5338,27.6418,1,314,0.026458,0.25399,26.108,26,26.931,0.515,0.005,0.33247
San_Pilot_S01_4Training_SubjData,Training,315,795,1,Gen_first,12° Variance,CCW,3.576,0,-1.5338,28.9578,1,315,0.028061,0.25408,27.424,31,26.931,0.325,0.005,0.34378
San_Pilot_S01_4Training_SubjData,Training,316,796,1,Gen_first,12° Variance,CCW,0.799,0,-1.5338,30.7348,1,316,0.029752,0.25323,29.201,30,26.931,0.46,0.005,0.32361
San_Pilot_S01_4Training_SubjData,Training,317,797,1,Gen_first,12° Variance,CCW,-1.975,0,-1.5338,35.5088,1,317,0.034281,0.25087,33.975,32,26.931,0.355,0.005,0.31704
San_Pilot_S01_4Training_SubjData,Training,318,798,1,Gen_first,12° Variance,CCW,29.6203,0,-1.5338,-5.0865,1,318,-0.0070567,0.2608,-6.6203,23,26.931,0.47,0.005,0.32485
San_Pilot_S01_4Training_SubjData,Training,319,799,1,Gen_first,12° Variance,CCW,-0.902999999999999,0,-1.5338,30.4368,1,319,0.029552,0.25353,28.903,28,26.931,0.48,0.005,0.31302
San_Pilot_S01_4Training_SubjData,Training,320,800,1,Gen_first,12° Variance,CCW,6.726,0,-1.5338,26.8078,1,320,0.025939,0.25494,25.274,32,26.931,0.56,0.005,0.27315
San_Pilot_S01_4Training_SubjData,Training,321,801,1,Gen_first,12° Variance,CCW,1.541,0,-1.5338,31.9928,1,321,0.031158,0.25298,30.459,32,26.931,0.42,0.005,0.36125
San_Pilot_S01_4Training_SubjData,Training,322,802,1,Gen_first,12° Variance,CCW,-4.072,0,-1.5338,33.6058,1,322,0.032431,0.25176,32.072,28,26.931,0.455,0.005,0.34408
San_Pilot_S01_4Training_SubjData,Training,323,803,1,Gen_first,12° Variance,CCW,10.342,0,-1.5338,35.1918,1,323,0.033696,0.25061,33.658,44,26.931,0.495,0.005,0.29963
San_Pilot_S01_4Training_SubjData,Training,324,804,1,Gen_first,12° Variance,CCW,-11.694,0,-1.5338,37.2278,1,324,0.03508,0.24883,35.694,24,26.931,0.435,0.005,0.3357
San_Pilot_S01_4Training_SubjData,Training,325,805,1,Gen_first,12° Variance,CCW,1.177,0,-1.5338,27.3568,1,325,0.026557,0.25488,25.823,27,26.931,0.595,0.005,0.33256
San_Pilot_S01_4Training_SubjData,Training,326,806,1,Gen_first,12° Variance,CCW,2.415,0,-1.5338,31.1188,1,326,0.029768,0.25243,29.585,32,26.931,0.465,0.005,0.32305
San_Pilot_S01_4Training_SubjData,Training,327,807,1,Gen_first,12° Variance,CCW,-3.957,0,-1.5338,34.4908,1,327,0.032898,0.25074,32.957,29,26.931,0.495,0.005,0.33298
San_Pilot_S01_4Training_SubjData,Training,328,808,1,Gen_first,12° Variance,CCW,-2.444,0,-1.5338,27.9778,1,328,0.027233,0.25476,26.444,24,26.931,0.515,0.005,0.30176
San_Pilot_S01_4Training_SubjData,Training,329,809,1,Gen_first,12° Variance,CCW,10.244,0,-1.5338,17.2898,1,329,0.016332,0.25788,15.756,26,26.931,0.555,0.005,0.24688
San_Pilot_S01_4Training_SubjData,Training,330,810,1,Gen_first,12° Variance,CCW,0.994,0,-1.5338,22.5398,1,330,0.021647,0.25637,21.006,22,26.931,0.41,0.005,0.33675
San_Pilot_S01_4Training_SubjData,Training,331,811,1,Gen_first,12° Variance,CCW,6.284,0,-1.5338,23.2498,1,331,0.022217,0.25578,21.716,28,26.931,0.445,0.005,0.31703
San_Pilot_S01_4Training_SubjData,Training,332,812,1,Gen_first,12° Variance,CCW,0.670000000000002,0,-1.5338,31.8638,1,332,0.031018,0.25302,30.33,31,26.931,0,0.465,0.33774
San_Pilot_S01_4Training_SubjData,Training,333,813,1,Gen_first,12° Variance,CCW,2.012,0,-1.5338,31.5218,1,333,0.030735,0.25326,29.988,32,26.931,0.4,0.005,0.35361
San_Pilot_S01_4Training_SubjData,Training,334,814,1,Gen_first,12° Variance,CCW,-2.333,0,-1.5338,36.8668,1,334,0.035208,0.24967,35.333,33,26.931,0.495,0.005,0.3117
San_Pilot_S01_4Training_SubjData,Training,335,815,1,Gen_first,12° Variance,CCW,-9.205,0,-1.5338,40.7388,1,335,0.038274,0.24692,39.205,30,26.931,0.23,0.005,0.27798
San_Pilot_S01_4Training_SubjData,Training,336,816,1,Gen_first,12° Variance,CCW,2.37,0,-1.5338,28.1638,1,336,0.027253,0.25435,26.63,29,26.931,0.52,0.005,0.29875
San_Pilot_S01_4Training_SubjData,Training,337,817,1,Gen_first,12° Variance,CCW,3.11,0,-1.5338,28.4238,1,337,0.027418,0.25407,26.89,30,26.931,0.485,0.005,0.27727
San_Pilot_S01_4Training_SubjData,Training,338,818,1,Gen_first,12° Variance,CCW,2.357,0,-1.5338,27.1768,1,338,0.026276,0.25474,25.643,28,26.931,0.45,0.005,0.29113
San_Pilot_S01_4Training_SubjData,Training,339,819,1,Gen_first,12° Variance,CCW,8.086,0,-1.5338,27.4478,1,339,0.026276,0.25408,25.914,34,26.931,0.44,0.005,0.30817
San_Pilot_S01_4Training_SubjData,Training,340,820,1,Gen_first,12° Variance,CCW,18.009,0,-1.5338,17.5248,1,340,0.016538,0.25771,15.991,34,26.931,0.455,0.005,0.33279
San_Pilot_S01_4Training_SubjData,Training,341,821,1,Gen_first,12° Variance,CCW,2.498,0,-1.5338,32.0358,1,341,0.030709,0.25213,30.502,33,26.931,0.475,0.005,0.29003
San_Pilot_S01_4Training_SubjData,Training,342,822,1,Gen_first,12° Variance,CCW,14.108,0,-1.5338,15.4258,1,342,0.014466,0.25849,13.892,28,26.931,0.365,0.005,0.39334
San_Pilot_S01_4Training_SubjData,Training,343,823,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,343,,,,21,26.931,0.705,0.005,0.30954
San_Pilot_S01_4Training_SubjData,Training,344,824,1,Gen_first,12° Variance,CCW,22.83,0,-1.5338,11.7038,1,344,0.010639,0.25931,10.17,33,26.931,0.505,0.005,0.28657
San_Pilot_S01_4Training_SubjData,Training,345,825,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,345,,,,34,26.931,0.87,0.005,0.24086
San_Pilot_S01_4Training_SubjData,Training,346,826,1,Gen_first,12° Variance,CCW,9.266,0,-1.5338,25.2678,1,346,0.024627,0.25601,23.734,33,26.931,0.395,0.005,0.35516
San_Pilot_S01_4Training_SubjData,Training,347,827,1,Gen_first,12° Variance,CCW,25.065,0,-1.5338,14.4688,1,347,0.013535,0.25893,12.935,38,26.931,0.45,0.005,0.31618
San_Pilot_S01_4Training_SubjData,Training,348,828,1,Gen_first,12° Variance,CCW,-8.533,0,-1.5338,33.0668,1,348,0.031421,0.25121,31.533,23,26.931,0.45,0.08,0.34102
San_Pilot_S01_4Training_SubjData,Training,349,829,1,Gen_first,12° Variance,CCW,20.719,0,-1.5338,12.8148,1,349,0.011897,0.25964,11.281,32,26.931,0.065,0.65,0.3394
San_Pilot_S01_4Training_SubjData,Training,350,830,1,Gen_first,12° Variance,CCW,15.578,0,-1.5338,13.9558,1,350,0.0132,0.25993,12.422,28,26.931,0.345,0.005,0.40446
San_Pilot_S01_4Training_SubjData,Training,351,831,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,351,,,,35,26.931,0.3,0.02,0.22338
San_Pilot_S01_4Training_SubjData,Training,352,832,1,Gen_first,12° Variance,CCW,8.723,0,-1.5338,20.8108,1,352,0.020011,0.25722,19.277,28,26.931,0.4,0.005,0.36899
San_Pilot_S01_4Training_SubjData,Training,353,833,1,Gen_first,12° Variance,CCW,8.23,0,-1.5338,23.3038,1,353,0.022704,0.25685,21.77,30,26.931,0.455,0.005,0.34468
San_Pilot_S01_4Training_SubjData,Training,354,834,1,Gen_first,12° Variance,CCW,0.808,0,-1.5338,32.7258,1,354,0.031173,0.25149,31.192,32,26.931,0.57,0.02,0.29163
San_Pilot_S01_4Training_SubjData,Training,355,835,1,Gen_first,12° Variance,CCW,13.899,0,-1.5338,15.6348,1,355,0.014911,0.25936,14.101,28,26.931,0.52,0.005,0.27331
San_Pilot_S01_4Training_SubjData,Training,356,836,1,Gen_first,12° Variance,CCW,6.123,0,-1.5338,22.4108,1,356,0.021533,0.25646,20.877,27,26.931,0.495,0.005,0.31056
San_Pilot_S01_4Training_SubjData,Training,357,837,1,Gen_first,12° Variance,CCW,16.617,0,-1.5338,15.9168,1,357,0.014911,0.25815,14.383,31,26.931,0.48,0.005,0.32289
San_Pilot_S01_4Training_SubjData,Training,358,838,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,358,,,,31,26.931,0.615,0.005,0.26892
San_Pilot_S01_4Training_SubjData,Training,359,839,1,Gen_first,12° Variance,CCW,6.43,0,-1.5338,26.1038,1,359,0.025153,0.25502,24.57,31,26.931,0.49,0.055,0.31506
San_Pilot_S01_4Training_SubjData,Training,360,840,1,Gen_first,12° Variance,CCW,7.781,0,-1.5338,31.7528,1,360,0.030269,0.25197,30.219,38,26.931,0.51,0.005,0.27756
San_Pilot_S01_4Training_SubjData,Training,361,841,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,361,,,,32,26.931,0.74,0.005,0.2199
San_Pilot_S01_4Training_SubjData,Training,362,842,1,Gen_first,12° Variance,CCW,14.583,0,-1.5338,19.9508,1,362,0.019369,0.25817,18.417,33,26.931,0.505,0.005,0.29816
San_Pilot_S01_4Training_SubjData,Training,363,843,1,Gen_first,12° Variance,CCW,12.279,0,-1.5338,19.2548,1,363,0.018388,0.25754,17.721,30,26.931,0.575,0.005,0.26352
San_Pilot_S01_4Training_SubjData,Training,364,844,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,364,,,,28,26.931,0.62,0.005,0.28019
San_Pilot_S01_4Training_SubjData,Training,365,845,1,Gen_first,12° Variance,CCW,13.5,0,-1.5338,20.0338,1,365,0.019242,0.25751,18.5,32,26.931,0.57,0.005,0.2523
San_Pilot_S01_4Training_SubjData,Training,366,846,1,Gen_first,12° Variance,CCW,,0,-1.5338,,1,366,,,,31,26.931,0.89,0.005,0.24186
San_Pilot_S01_4Training_SubjData,Training,367,847,1,Gen_first,12° Variance,CCW,16.439,0,-1.5338,15.0948,1,367,0.014277,0.25919,13.561,30,26.931,0.17,0.565,0.36393
San_Pilot_S01_4Training_SubjData,Training,368,848,1,Gen_first,12° Variance,CCW,12.372,0,-1.5338,18.1618,1,368,0.01753,0.2587,16.628,29,26.931,0.475,0.095,0.35262
San_Pilot_S01_4Training_SubjData,Training,369,849,1,Gen_first,12° Variance,CCW,3.828,0,-1.5338,23.7058,1,369,0.023055,0.25657,22.172,26,26.931,0.465,0.065,0.3685
San_Pilot_S01_4Training_SubjData,Training,370,850,1,Gen_first,12° Variance,CCW,5.876,0,-1.5338,19.6578,1,370,0.018993,0.25803,18.124,24,26.931,0.375,0.005,0.37994
San_Pilot_S01_4Training_SubjData,Training,371,851,1,Gen_first,12° Variance,CCW,7.249,0,-1.5338,23.2848,1,371,0.022767,0.25706,21.751,29,26.931,0.44,0.005,0.39441
San_Pilot_S01_4Training_SubjData,Training,372,852,1,Gen_first,12° Variance,CCW,19.499,0,-1.5338,14.0348,1,372,0.013344,0.26019,12.501,32,26.931,0.425,0.005,0.35045
San_Pilot_S01_4Training_SubjData,Training,373,853,1,Gen_first,12° Variance,CCW,1.994,0,-1.5338,28.5398,1,373,0.027406,0.25377,27.006,29,26.931,0.445,0.005,0.36378
San_Pilot_S01_4Training_SubjData,Training,374,854,1,Gen_first,12° Variance,CCW,8.425,0,-1.5338,26.1088,1,374,0.025442,0.25564,24.575,33,26.931,0.465,0.005,0.35545
San_Pilot_S01_4Training_SubjData,Training,375,855,1,Gen_first,12° Variance,CCW,-5.014,0,-1.5338,32.5478,1,375,0.031387,0.25221,31.014,26,26.931,0.515,0.005,0.32829
San_Pilot_S01_4Training_SubjData,Training,376,856,1,Gen_first,12° Variance,CCW,12.017,0,-1.5338,21.5168,1,376,0.020672,0.25685,19.983,32,26.931,0.465,0.005,0.3487
